DATE,HR,PGE,SCE,SDGE,VEA,CAISO,UNNAMED: 7,SPRING DST CHANGE OCCURS ON MARCH 9 IN HE2,hour,day_of_week,month,is_weekend,is_holiday,is_peak_hour
2023-04-17,14.0,9316.537304,11034.74844,2433.46136799999,61.28878645,22846.03613,,,14.0,0,4,0,0,0
2023-04-17,15.0,9213.651309,10194.5332,2120.492831,65.5981387999999,21594.2756549999,,,15.0,0,4,0,0,0
2023-04-17,16.0,9421.462699,9792.398293,1940.55770399999,72.42861323,21226.8478489999,,,16.0,0,4,0,0,1
2023-04-17,17.0,9608.836991,9716.552965,1881.865275,55.32840653,21262.583999,,,17.0,0,4,0,0,1
2023-04-17,18.0,10112.58484,10084.52252,2096.048955,57.80508753,22350.9618199999,,,18.0,0,4,0,0,1
2023-04-17,19.0,10961.37519,10733.9613,2287.880509,60.17919361,24043.396035,,,19.0,0,4,0,0,1
2023-04-17,20.0,11873.82527,11469.66276,2463.136648,61.56689952,25868.19142,,,20.0,0,4,0,0,1
2023-04-17,21.0,12182.4554099999,11541.58603,2444.41167199999,59.87505477,26228.323607,,,21.0,0,4,0,0,1
2023-04-17,22.0,11838.60695,11320.69244,2332.01024699999,55.53508983,25546.84446158,,,22.0,0,4,0,0,0
2023-04-17,23.0,11062.89278,10806.44531,2157.190603,51.23610837,24077.764449,,,23.0,0,4,0,0,0
2023-04-17,24.0,10501.25414,10205.13976,2028.56138599999,47.5807147,22782.535956,,,24.0,0,4,0,0,0
2023-04-18,1.0,10275.45274,9907.453694,2106.288778,45.31530339,22334.5106729999,,,1.0,1,4,0,0,0
2023-04-18,2.0,10299.29564,9630.885526,2116.350137,44.07274777,22090.603984,,,2.0,1,4,0,0,0
2023-04-18,3.0,10277.16389,9382.01348799999,2048.041588,43.69576028,21750.914752,,,3.0,1,4,0,0,0
2023-04-18,4.0,10114.01835,8968.43095699999,1854.372388,44.56600845,20981.387616,,,4.0,1,4,0,0,0
2023-04-18,5.0,9935.86651299999,9153.450468,1859.704318,46.81734107,20995.8358889999,,,5.0,1,4,0,0,0
2023-04-18,6.0,10213.6804099999,9608.655502,1947.5869,51.43047829,21821.353147,,,6.0,1,4,0,0,0
2023-04-18,7.0,11159.31461,10289.25653,2117.281787,56.5222179,23622.375108,,,7.0,1,4,0,0,0
2023-04-18,8.0,11616.89149,10725.20807,2233.974143,66.32056566,24642.3942307,,,8.0,1,4,0,0,0
2023-04-18,9.0,10999.85873,11130.56308,2053.541336,96.75559414,24280.719143,,,9.0,1,4,0,0,0
2023-04-18,10.0,10556.34881,10730.1902,1922.499907,93.71686096,23302.756162,,,10.0,1,4,0,0,0
2023-04-18,11.0,9599.229727,10410.03965,1823.507767,81.22693378,21914.004632,,,11.0,1,4,0,0,0
2023-04-18,12.0,8969.63686099999,10294.71084,1759.48849,55.42386111,21079.260285,,,12.0,1,4,0,0,0
2023-04-18,13.0,8588.636248,10219.05382,1571.746556,41.50113644,20420.938102,,,13.0,1,4,0,0,0
2023-04-18,14.0,8810.893613,10448.95523,1495.188407,42.55074979,20797.588282,,,14.0,1,4,0,0,0
2023-04-18,15.0,8782.38900499999,10192.77411,1337.354174,76.64722992,20389.1650109999,,,15.0,1,4,0,0,0
2023-04-18,16.0,8536.243294,9670.22952,1253.459179,62.79230861,19522.724677,,,16.0,1,4,0,0,1
2023-04-18,17.0,9033.855764,9663.062093,1523.259191,90.77553024,20310.953222,,,17.0,1,4,0,0,1
2023-04-18,18.0,9757.195765,10342.34984,1868.521556,85.7583304,22053.825898,,,18.0,1,4,0,0,1
2023-04-18,19.0,10715.1684599999,10759.60686,2155.531858,57.14459675,23687.4518243,,,19.0,1,4,0,0,1
2023-04-18,20.0,11546.33645,11480.04243,2410.167798,60.30905828,25496.855551,,,20.0,1,4,0,0,1
2023-04-18,21.0,11990.8851,11608.18962,2415.071836,60.70849155,26074.8575909,,,21.0,1,4,0,0,1
2023-04-18,22.0,11700.86106,11380.37918,2335.450704,56.98372865,25473.6745731,,,22.0,1,4,0,0,0
2023-04-18,23.0,11032.90606,10877.30815,2194.776855,53.07796482,24158.068889,,,23.0,1,4,0,0,0
2023-04-18,24.0,10472.55933,10279.89142,2040.74203799999,49.86727083,22843.0599359999,,,24.0,1,4,0,0,0
2023-04-19,1.0,10202.78265,9795.066539,2014.930377,48.1052681,22060.8847369999,,,1.0,2,4,0,0,0
2023-04-19,2.0,10175.19421,9472.946735,1960.52379899999,47.60099253,21656.265281,,,2.0,2,4,0,0,0
2023-04-19,3.0,10003.81404,9394.676285,1893.433557,48.66222081,21340.58602,,,3.0,2,4,0,0,0
2023-04-19,4.0,9918.870858,9228.201414,1855.481307,50.19959922,21052.753325,,,4.0,2,4,0,0,0
2023-04-19,5.0,9884.575101,9327.766755,1863.841253,53.67717516,21129.860249,,,5.0,2,4,0,0,0
2023-04-19,6.0,10532.2269,9891.93449899999,1998.300919,60.16312136,22482.625331,,,6.0,2,4,0,0,0
2023-04-19,7.0,11466.15633,10572.15507,2141.738517,66.38803132,24246.4380849999,,,7.0,2,4,0,0,0
2023-04-19,8.0,11741.7171299999,10844.20193,2256.701105,77.21204909,24919.832271,,,8.0,2,4,0,0,0
2023-04-19,9.0,10945.53651,10913.90304,2106.874817,104.528325,24070.843187,,,9.0,2,4,0,0,0
2023-04-19,10.0,10348.33963,10194.56181,2014.18092699999,64.66855181,22621.7510739,,,10.0,2,4,0,0,0
2023-04-19,11.0,9291.565414,9800.702975,1645.46745199999,48.43294376,20786.1687398,,,11.0,2,4,0,0,0
2023-04-19,12.0,8632.72063799999,9531.404183,1297.390631,46.0287901,19507.5443003,,,12.0,2,4,0,0,0
2023-04-19,13.0,8101.193717,9477.926239,1079.907254,44.23942481,18703.249428,,,13.0,2,4,0,0,0
2023-04-19,14.0,7926.896125,9486.60817399999,1073.47076,42.50075368,18529.4760399999,,,14.0,2,4,0,0,0
2023-04-19,15.0,7992.679819,9583.543261,1225.078721,41.76422429,18843.0661151,,,15.0,2,4,0,0,0
2023-04-19,16.0,7984.529765,9268.770864,1240.539363,42.6966422999999,18536.536562,,,16.0,2,4,0,0,1
2023-04-19,17.0,8742.155455,9426.685454,1528.89886899999,46.04298925,19743.783093,,,17.0,2,4,0,0,1
2023-04-19,18.0,9786.228506,9921.884769,1835.46698099999,60.34990191,21603.9305829999,,,18.0,2,4,0,0,1
2023-04-19,19.0,10465.56287,10615.3115299999,2140.572293,54.4580163,23275.9047029,,,19.0,2,4,0,0,1
2023-04-19,20.0,11421.75683,11295.09605,2399.911756,59.62219911,25176.386639,,,20.0,2,4,0,0,1
2023-04-19,21.0,11821.32624,11493.99979,2427.16882,60.65788064,25803.151937,,,21.0,2,4,0,0,1
2023-04-19,22.0,11621.25125,11278.54277,2340.199809,57.88716242,25297.880868,,,22.0,2,4,0,0,0
2023-04-19,23.0,10997.85048,10709.36651,2188.731946,55.45449254,23951.403427,,,23.0,2,4,0,0,0
2023-04-19,24.0,10304.8055,10080.25636,2008.264679,52.80105139,22446.1274839999,,,24.0,2,4,0,0,0
2023-04-20,1.0,9988.731711,9647.546345,1987.52016,52.0541281,21675.85216,,,1.0,3,4,0,0,0
2023-04-20,2.0,9823.521128,9501.846966,1977.906499,51.73292183,21355.007702,,,2.0,3,4,0,0,0
2023-04-20,3.0,9905.530725,9391.453124,1920.07116,52.83021644,21269.885468,,,3.0,3,4,0,0,0
2023-04-20,4.0,9823.217989,9386.375942,1845.18938999999,55.23755168,21110.020712,,,4.0,3,4,0,0,0
2023-04-20,5.0,9885.26293499999,9380.931171,1859.004007,59.29878678,21184.493486,,,5.0,3,4,0,0,0
2023-04-20,6.0,10551.18187,9895.306558,1970.31423,66.55162886,22483.35424,,,6.0,3,4,0,0,0
2023-04-20,7.0,11475.40451,10524.63465,2131.846309,72.7483937,24204.633852,,,7.0,3,4,0,0,0
2023-04-20,8.0,11846.84243,10734.01144,2148.071371,72.7915172,24801.7169784999,,,8.0,3,4,0,0,0
2023-04-20,9.0,11319.55509,10607.02584,1911.04921499999,71.90501778,23909.535641,,,9.0,3,4,0,0,0
2023-04-20,10.0,10287.29585,10265.69068,1768.296897,67.29710877,22388.581169,,,10.0,3,4,0,0,0
2023-04-20,11.0,9209.38680699999,10186.88033,1623.544983,59.67497876,21079.487728,,,11.0,3,4,0,0,0
2023-04-20,12.0,8613.037794,10220.24127,1441.064491,59.87011914,20334.21399,,,12.0,3,4,0,0,0
2023-04-20,13.0,8260.510552,10210.49265,1383.142826,43.48606159,19897.635538,,,13.0,3,4,0,0,0
2023-04-20,14.0,8346.76742199999,10303.70354,1240.974956,62.79510129,19954.241368,,,14.0,3,4,0,0,0
2023-04-20,15.0,8468.264909,10428.43202,1216.084346,85.67836452,20198.459802,,,15.0,3,4,0,0,0
2023-04-20,16.0,8684.56471099999,10457.14699,1370.722507,56.85690775,20569.291743,,,16.0,3,4,0,0,1
2023-04-20,17.0,9356.909399,10641.37507,1642.548124,48.66305505,21689.496412,,,17.0,3,4,0,0,1
2023-04-20,18.0,10152.4672099999,10720.80677,2025.761355,52.30858103,22951.344121,,,18.0,3,4,0,0,1
2023-04-20,19.0,10722.7436299999,11182.3547,2234.219128,54.88776077,24194.205408,,,19.0,3,4,0,0,1
2023-04-20,20.0,11586.93569,11776.09337,2415.615715,58.02098808,25836.6658816,,,20.0,3,4,0,0,1
2023-04-20,21.0,11887.53069,11806.2641599999,2422.728203,58.79372158,26175.3487588,,,21.0,3,4,0,0,1
2023-04-20,22.0,11622.42132,11533.93191,2324.049295,55.43324393,25535.8357434,,,22.0,3,4,0,0,0
2023-04-20,23.0,11059.70913,10879.77681,2165.209467,51.95515842,24156.650679,,,23.0,3,4,0,0,0
2023-04-20,24.0,10338.42822,10352.21761,1999.99775799999,48.92436929,22739.567896,,,24.0,3,4,0,0,0
2023-04-21,1.0,10023.1815099999,9716.805737,1999.250204,46.61651535,21785.8540179999,,,1.0,4,4,0,0,0
2023-04-21,2.0,9709.99565499999,9389.629125,1901.218509,46.19417257,21047.037462,,,2.0,4,4,0,0,0
2023-04-21,3.0,9618.709385,9083.42698199999,1864.17535799999,46.45078422,20612.762521,,,3.0,4,4,0,0,0
2023-04-21,4.0,9447.593281,9124.864367,1771.663228,47.9318869,20392.052964,,,4.0,4,4,0,0,0
2023-04-21,5.0,9550.173256,9273.501292,1821.345257,51.67747289,20696.697519,,,5.0,4,4,0,0,0
2023-04-21,6.0,10050.01414,9701.092675,1918.218855,57.67602196,21727.001768,,,6.0,4,4,0,0,0
2023-04-21,7.0,10863.1017799999,10265.35097,2013.84098099999,62.23730479,23204.531062,,,7.0,4,4,0,0,0
2023-04-21,8.0,11128.27896,10549.0176099999,2054.523853,60.69407404,23792.514594,,,8.0,4,4,0,0,0
2023-04-21,9.0,10512.78345,10434.18877,1840.496565,54.23236954,22841.701151,,,9.0,4,4,0,0,0
2023-04-21,10.0,10218.79206,10200.1774599999,1817.108111,48.00502601,22284.082669,,,10.0,4,4,0,0,0
2023-04-21,11.0,9515.15035199999,10353.4382,1750.79009499999,44.36399779,21663.742759,,,11.0,4,4,0,0,0
2023-04-21,12.0,9039.436773,10744.53965,1610.498373,43.0960127,21437.570916,,,12.0,4,4,0,0,0
2023-04-21,13.0,8753.098944,10680.73481,1462.852327,43.03406103,20939.723408,,,13.0,4,4,0,0,0
2023-04-21,14.0,8608.55533,10959.50858,1421.001098,44.18833401,21033.253677,,,14.0,4,4,0,0,0
2023-04-21,15.0,8640.84935,11001.93077,1454.583641,46.50692817,21143.871009,,,15.0,4,4,0,0,0
2023-04-21,16.0,8770.447753,11188.08682,1660.666298,50.13223516,21669.333401,,,16.0,4,4,0,0,1
2023-04-21,17.0,8964.206258,11572.40547,1925.479204,54.22670659,22516.317874,,,17.0,4,4,0,0,1
2023-04-21,18.0,9995.783917,11749.09502,2213.178735,57.43280662,24015.490824,,,18.0,4,4,0,0,1
2023-04-21,19.0,10955.26191,12154.09203,2393.655794,58.5684126,25561.5782253,,,19.0,4,4,0,0,1
2023-04-21,20.0,11645.35242,12491.80053,2511.392931,59.34341187,26707.8894122,,,20.0,4,4,0,0,1
2023-04-21,21.0,11864.88547,12403.46139,2494.84568,58.35762775,26821.5588126,,,21.0,4,4,0,0,1
2023-04-21,22.0,11566.38117,12094.58456,2391.769544,54.95990433,26107.6950552,,,22.0,4,4,0,0,0
2023-04-21,23.0,10970.7015,11463.08582,2223.228426,50.9404977,24707.956145,,,23.0,4,4,0,0,0
2023-04-21,24.0,10334.65982,10814.42637,2056.698607,46.97837861,23252.763065,,,24.0,4,4,0,0,0
2023-04-22,1.0,9929.144873,10062.1462799999,2020.511865,44.55393709,22056.357066,,,1.0,5,4,1,0,0
2023-04-22,2.0,9571.29043,9684.280994,1975.705995,42.70752488,21273.985036,,,2.0,5,4,1,0,0
2023-04-22,3.0,9320.944338,9502.084578,1847.925192,41.99368851,20712.947832,,,3.0,5,4,1,0,0
2023-04-22,4.0,9074.873899,9348.111006,1823.089043,42.13286261,20288.206997,,,4.0,5,4,1,0,0
2023-04-22,5.0,9090.610592,9119.746826,1791.57958,43.08791117,20045.015297,,,5.0,5,4,1,0,0
2023-04-22,6.0,9217.082546,9183.866636,1790.418037,45.65508408,20237.022305,,,6.0,5,4,1,0,0
2023-04-22,7.0,9486.180139,9148.02053299999,1789.917906,47.18117946,20471.299734,,,7.0,5,4,1,0,0
2023-04-22,8.0,9576.569319,9176.643528,1778.385109,48.10143753,20579.699382,,,8.0,5,4,1,0,0
2023-04-22,9.0,9111.800601,9625.598885,1622.260149,46.85124494,20406.510983,,,9.0,5,4,1,0,0
2023-04-22,10.0,8786.092601,9301.61886599999,1683.86861,44.80624008,19816.38625,,,10.0,5,4,1,0,0
2023-04-22,11.0,8093.910484,9394.962446,1235.174809,43.04080969,18767.088635,,,11.0,5,4,1,0,0
2023-04-22,12.0,7488.119387,9597.912294,1082.50474399999,44.75949271,18213.296091,,,12.0,5,4,1,0,0
2023-04-22,13.0,7410.224264,9462.782037,1019.063274,46.35477219,17938.424741,,,13.0,5,4,1,0,0
2023-04-22,14.0,7385.81932,9653.058007,1040.12355,49.25852971,18128.2600309999,,,14.0,5,4,1,0,0
2023-04-22,15.0,7529.702431,9932.687706,1130.974921,50.654343,18644.0193699999,,,15.0,5,4,1,0,0
2023-04-22,16.0,7884.345667,10244.1175,1321.99331999999,53.50392895,19503.960572,,,16.0,5,4,1,0,1
2023-04-22,17.0,8466.955766,10480.90381,1650.407209,56.81850419,20655.085728,,,17.0,5,4,1,0,1
2023-04-22,18.0,9325.814902,11132.08945,2059.795919,59.33898885,22577.039198,,,18.0,5,4,1,0,1
2023-04-22,19.0,10433.30247,11574.96104,2243.317551,60.17415905,24311.7554053,,,19.0,5,4,1,0,1
2023-04-22,20.0,11064.32114,11995.6347,2392.04878299999,60.27741894,25512.2822509,,,20.0,5,4,1,0,1
2023-04-22,21.0,11333.52868,11909.36314,2414.885803,58.43018751,25716.2205184,,,21.0,5,4,1,0,1
2023-04-22,22.0,11067.86233,11506.2095,2304.805873,54.78965023,24933.6672198,,,22.0,5,4,1,0,0
2023-04-22,23.0,10577.04478,11030.31205,2174.863127,51.01537107,23833.235405,,,23.0,5,4,1,0,0
2023-04-22,24.0,9941.59604599999,10352.00421,2023.20135399999,47.00153236,22363.803145,,,24.0,5,4,1,0,0
2023-04-23,1.0,9619.465852,9805.39051,1998.402753,44.37432137,21467.633479,,,1.0,6,4,1,0,0
2023-04-23,2.0,9193.987763,9405.68417,1892.10464699999,42.88386317,20534.660476,,,2.0,6,4,1,0,0
2023-04-23,3.0,8909.304784,9148.024666,1814.460607,41.50208694,19913.291926,,,3.0,6,4,1,0,0
2023-04-23,4.0,8806.197784,8957.846026,1766.053866,41.93769804,19572.035162,,,4.0,6,4,1,0,0
2023-04-23,5.0,8689.74600499999,8730.781164,1742.236986,42.75049185,19205.508007,,,5.0,6,4,1,0,0
2023-04-23,6.0,8796.05717099999,8721.549871,1732.31826499999,44.50576715,19294.430953,,,6.0,6,4,1,0,0
2023-04-23,7.0,8897.93092,8619.17663,1750.096835,46.46413063,19313.6683719999,,,7.0,6,4,1,0,0
2023-04-23,8.0,8964.683237,8426.13052,1772.549669,46.97643417,19210.34007,,,8.0,6,4,1,0,0
2023-04-23,9.0,8999.657137,8383.395959,1663.268247,45.71946979,19092.04092,,,9.0,6,4,1,0,0
2023-04-23,10.0,8464.51742099999,8212.73595199999,1484.950924,45.64655764,18207.8511909999,,,10.0,6,4,1,0,0
2023-04-23,11.0,7798.54690999999,8516.33794899999,1159.311694,46.08318047,17520.280229,,,11.0,6,4,1,0,0
2023-04-23,12.0,7093.976512,8876.615917,1071.65175,47.05043995,17089.2949029999,,,12.0,6,4,1,0,0
2023-04-23,13.0,6761.287478,8915.183164,1031.297069,47.64213275,16755.433446,,,13.0,6,4,1,0,0
2023-04-23,14.0,6985.499787,9159.55655999999,928.5127291,49.17135509,17122.740759,,,14.0,6,4,1,0,0
2023-04-23,15.0,7165.371956,9260.642101,1001.49236,50.93875214,17478.445805,,,15.0,6,4,1,0,0
2023-04-23,16.0,7873.093276,9458.422983,1109.254356,56.048962,18496.819832,,,16.0,6,4,1,0,1
2023-04-23,17.0,8748.96132,9647.144342,1391.043896,59.41305275,19846.562918,,,17.0,6,4,1,0,1
2023-04-23,18.0,9810.402018,10507.72058,1845.129935,61.26326321,22224.515924,,,18.0,6,4,1,0,1
2023-04-23,19.0,10720.5478599999,11148.99954,2114.569904,61.48521542,24045.6024890999,,,19.0,6,4,1,0,1
2023-04-23,20.0,11388.90507,11661.85027,2306.86783,62.99670619,25420.619741,,,20.0,6,4,1,0,1
2023-04-23,21.0,11688.78514,11750.67086,2323.198504,61.32778108,25823.972497,,,21.0,6,4,1,0,1
2023-04-23,22.0,11419.94354,11412.42053,2293.774082,56.45495673,25182.592826,,,22.0,6,4,1,0,0
2023-04-23,23.0,11043.77401,10996.0918599999,2129.846392,50.93825851,24220.650485,,,23.0,6,4,1,0,0
2023-04-23,24.0,10348.97274,10385.82125,1961.262663,46.64707009,22742.7036549999,,,24.0,6,4,1,0,0
2023-04-24,1.0,10306.67822,9866.990872,2003.546243,44.0164895,22221.231732,,,1.0,0,4,0,0,0
2023-04-24,2.0,10020.52508,9473.609565,1853.17186499999,42.40121183,21389.707634,,,2.0,0,4,0,0,0
2023-04-24,3.0,9950.073234,9261.782932,1781.455583,41.44488673,21034.756592,,,3.0,0,4,0,0,0
2023-04-24,4.0,9836.897208,9237.403993,1791.06719499999,42.23633244,20907.604592,,,4.0,0,4,0,0,0
2023-04-24,5.0,9783.503869,9055.870761,1766.91415399999,43.93857459,20650.22735,,,5.0,0,4,0,0,0
2023-04-24,6.0,9916.372997,9607.13912,1865.63717899999,48.6183796,21437.7675079999,,,6.0,0,4,0,0,0
2023-04-24,7.0,10441.58947,10230.04719,2044.097435,52.70717485,22768.4414149999,,,7.0,0,4,0,0,0
2023-04-24,8.0,10874.47083,10639.89353,2154.533934,52.97725261,23721.875498,,,8.0,0,4,0,0,0
2023-04-24,9.0,10724.34884,10950.35558,2139.975263,51.1030583999999,23865.7828258999,,,9.0,0,4,0,0,0
2023-04-24,10.0,9992.155065,11169.23015,2039.50793,49.72799238,23250.621301,,,10.0,0,4,0,0,0
2023-04-24,11.0,9430.943249,11083.17068,1712.004875,49.46109867,22275.580275,,,11.0,0,4,0,0,0
2023-04-24,12.0,8944.536705,11297.8711599999,1470.141988,50.30857108,21762.858291,,,12.0,0,4,0,0,0
2023-04-24,13.0,8770.378995,10669.86198,1498.34942,52.80541992,20991.391434,,,13.0,0,4,0,0,0
2023-04-24,14.0,8656.35880199999,10223.0735599999,1428.772237,54.55181242,20362.756691,,,14.0,0,4,0,0,0
2023-04-24,15.0,8946.594219,10035.27242,1395.19955,57.29967913,20434.366466,,,15.0,0,4,0,0,0
2023-04-24,16.0,9151.433583,10123.51168,1346.095773,61.08960981,20682.1310329999,,,16.0,0,4,0,0,1
2023-04-24,17.0,9853.424232,10307.02049,1601.7895,65.73239866,21827.967343,,,17.0,0,4,0,0,1
2023-04-24,18.0,10462.58642,11005.1667,2012.079683,68.9697404,23548.802567,,,18.0,0,4,0,0,1
2023-04-24,19.0,11352.73677,11458.17063,2218.744099,69.25513333,25098.906638,,,19.0,0,4,0,0,1
2023-04-24,20.0,12053.61713,12076.08757,2425.795529,68.7041350999999,26624.204242,,,20.0,0,4,0,0,1
2023-04-24,21.0,12300.04067,12112.1312299999,2464.097058,65.60383722,26941.8726689999,,,21.0,0,4,0,0,1
2023-04-24,22.0,11909.5537,11751.94589,2343.242794,59.70408771,26064.4464229999,,,22.0,0,4,0,0,0
2023-04-24,23.0,11080.2609,11189.71445,2141.748807,54.24134906,24465.9656029999,,,23.0,0,4,0,0,0
2023-04-24,24.0,10418.25892,10548.09187,1987.06713299999,49.76253766,23003.1806159999,,,24.0,0,4,0,0,0
2023-04-25,1.0,10051.80694,9877.423231,1943.694753,46.66206682,21919.587023,,,1.0,1,4,0,0,0
2023-04-25,2.0,9678.43899099999,9509.008244,1877.226839,44.56190811,21109.236156,,,2.0,1,4,0,0,0
2023-04-25,3.0,9648.972414,9363.352639,1844.947702,43.76443465,20901.037398,,,3.0,1,4,0,0,0
2023-04-25,4.0,9449.760398,9183.485672,1774.83378299999,43.8349049,20451.914926,,,4.0,1,4,0,0,0
2023-04-25,5.0,9494.168047,9334.325727,1831.423234,46.00187674,20705.925011,,,5.0,1,4,0,0,0
2023-04-25,6.0,9987.787461,9744.344542,1867.584398,50.37046397,21650.086869,,,6.0,1,4,0,0,0
2023-04-25,7.0,10782.36743,10352.0244599999,2022.89972199999,53.44517047,23210.736647,,,7.0,1,4,0,0,0
2023-04-25,8.0,11057.01315,10723.84622,2185.449043,54.85693274,24021.165415,,,8.0,1,4,0,0,0
2023-04-25,9.0,10238.64886,10810.5476,2229.86473,51.99252666,23331.0539005,,,9.0,1,4,0,0,0
2023-04-25,10.0,9483.309111,10898.02053,2181.877014,48.888796,22612.0959019999,,,10.0,1,4,0,0,0
2023-04-25,11.0,8808.594174,11147.15407,2025.697875,46.92828128,22028.374894,,,11.0,1,4,0,0,0
2023-04-25,12.0,8421.520279,10818.09868,1811.195869,45.77070398,21096.586237,,,12.0,1,4,0,0,0
2023-04-25,13.0,8222.32338,10592.6347599999,1586.395514,45.29535745,20446.666992,,,13.0,1,4,0,0,0
2023-04-25,14.0,8576.697537,10361.7594,1573.863001,45.79920035,20558.119595,,,14.0,1,4,0,0,0
2023-04-25,15.0,8604.154123,10198.87179,1587.374183,47.40945537,20437.810178,,,15.0,1,4,0,0,0
2023-04-25,16.0,9043.413373,9996.903257,1566.862167,53.39587867,20660.575114,,,16.0,1,4,0,0,1
2023-04-25,17.0,9900.76366099999,10522.29191,1848.706984,58.22546526,22329.988461,,,17.0,1,4,0,0,1
2023-04-25,18.0,10777.27377,11004.56808,2126.369094,58.67577953,23966.886929,,,18.0,1,4,0,0,1
2023-04-25,19.0,11886.11013,11272.16532,2269.931858,59.98095163,25488.1882141,,,19.0,1,4,0,0,1
2023-04-25,20.0,12375.65687,11869.16178,2393.70925,61.74128697,26700.2691429999,,,20.0,1,4,0,0,1
2023-04-25,21.0,12570.5219299999,12023.6817,2390.805587,61.00469035,27046.012067,,,21.0,1,4,0,0,1
2023-04-25,22.0,12136.16233,11707.83592,2310.547144,56.67037002,26211.215972,,,22.0,1,4,0,0,0
2023-04-25,23.0,11401.77653,11072.23991,2119.920434,52.15675252,24646.0938189999,,,23.0,1,4,0,0,0
2023-04-25,24.0,10574.60662,10485.17949,1992.34899499999,48.33347131,23100.468531,,,24.0,1,4,0,0,0
2023-04-26,1.0,10157.18552,9927.73468199999,2064.83021299999,46.22169099,22195.97212,,,1.0,2,4,0,0,0
2023-04-26,2.0,9793.78013499999,9508.215551,1906.733641,45.08261255,21253.812001,,,2.0,2,4,0,0,0
2023-04-26,3.0,9592.450034,9256.57969099999,1832.013766,44.73641181,20725.779683,,,3.0,2,4,0,0,0
2023-04-26,4.0,9404.799256,9235.56143299999,1775.55878,45.27090889,20461.19043,,,4.0,2,4,0,0,0
2023-04-26,5.0,9519.970637,9363.311209,1792.455554,47.59479218,20723.332253,,,5.0,2,4,0,0,0
2023-04-26,6.0,10034.96564,9812.952067,1878.787298,52.34962696,21779.050675,,,6.0,2,4,0,0,0
2023-04-26,7.0,10768.62518,10384.35271,2028.442014,58.65185593,23240.071854,,,7.0,2,4,0,0,0
2023-04-26,8.0,11178.01656,10735.5962,2205.768866,56.60959774,24175.991248,,,8.0,2,4,0,0,0
2023-04-26,9.0,11060.2717099999,10772.18168,2119.863844,54.43069093,24006.7477731,,,9.0,2,4,0,0,0
2023-04-26,10.0,10645.05553,10531.45313,1899.544146,53.0168134,23129.070033,,,10.0,2,4,0,0,0
2023-04-26,11.0,9939.407058,10804.23524,1680.073557,59.20262081,22482.91882,,,11.0,2,4,0,0,0
2023-04-26,12.0,9609.72466,10930.34855,1549.562075,67.05453395,22156.690046,,,12.0,2,4,0,0,0
2023-04-26,13.0,9453.284551,10928.8824,1494.330776,67.96441984,21944.462732,,,13.0,2,4,0,0,0
2023-04-26,14.0,9781.990544,10873.59541,1260.803201,62.38339681,21978.778126,,,14.0,2,4,0,0,0
2023-04-26,15.0,10079.5109099999,10917.40607,1329.522737,53.6398949,22380.080023,,,15.0,2,4,0,0,0
2023-04-26,16.0,10305.57807,10975.9733,1497.981997,71.82249911,22851.356398,,,16.0,2,4,0,0,1
2023-04-26,17.0,10926.2831,11531.73382,1764.121522,81.07013626,24303.208977,,,17.0,2,4,0,0,1
2023-04-26,18.0,11698.72899,12078.80113,2091.221527,84.57463466,25953.326497,,,18.0,2,4,0,0,1
2023-04-26,19.0,12794.40048,12490.24634,2293.122223,68.18995933,27645.958916,,,19.0,2,4,0,0,1
2023-04-26,20.0,13287.91938,12831.18951,2460.45715399999,66.27781332,28645.843601,,,20.0,2,4,0,0,1
2023-04-26,21.0,13341.38983,12598.09572,2441.75742,63.64893536,28444.891892,,,21.0,2,4,0,0,1
2023-04-26,22.0,12924.84007,12261.8586299999,2335.259502,57.84280904,27579.7839399999,,,22.0,2,4,0,0,0
2023-04-26,23.0,11994.34649,11672.20349,2199.888482,52.7683395,25919.206798,,,23.0,2,4,0,0,0
2023-04-26,24.0,11037.71024,10750.44443,1988.568512,48.53632563,23825.2595659999,,,24.0,2,4,0,0,0
2023-04-27,1.0,10486.83627,10158.86686,2010.29185799999,45.74396901,22701.738876,,,1.0,3,4,0,0,0
2023-04-27,2.0,10418.70137,9836.892097,1959.163702,44.08412413,22258.841299,,,2.0,3,4,0,0,0
2023-04-27,3.0,10406.21475,9609.840009,1850.034716,43.67513974,21909.7646399999,,,3.0,3,4,0,0,0
2023-04-27,4.0,10321.4539599999,9273.03172,1805.753109,43.97596802,21444.2151739999,,,4.0,3,4,0,0,0
2023-04-27,5.0,10229.34756,9391.61332,1814.52958,46.07914638,21481.56977,,,5.0,3,4,0,0,0
2023-04-27,6.0,10186.60525,9918.470625,1898.506813,50.57410186,22054.161068,,,6.0,3,4,0,0,0
2023-04-27,7.0,10872.19948,10449.70879,2039.336899,54.10230525,23415.347595,,,7.0,3,4,0,0,0
2023-04-27,8.0,11285.48156,10781.40056,2152.179694,54.25262346,24273.314502,,,8.0,3,4,0,0,0
2023-04-27,9.0,11015.37811,11095.63937,2061.724469,53.71113454,24226.4530283,,,9.0,3,4,0,0,0
2023-04-27,10.0,10880.57747,11001.8216099999,1788.913818,54.79332064,23726.1064511,,,10.0,3,4,0,0,0
2023-04-27,11.0,10385.9966599999,11099.2996599999,1568.225648,48.76132047,23102.2836839999,,,11.0,3,4,0,0,0
